text	label
Is this the new song they were talking about before omg	0.0
@kwonnugu I TRIED TO SAVE YOU	0.0
Yeah I'm EMO who fucking cares	0.0
COOKING WITH TYLER	0.0
@daythot snakes?	0.0
Sneak preview of #TinyWonderland! Show opens at @LeannaLin on 9/10 (6-10pm)	0.0
msmingong is here at leannalinswonderland for #CuteEveryDay pop-up +live art @ Leanna Lin's…	0.0
@anndanger @ryannotbrian @OrbitalOx	0.0
Mari bergandengan hingga lupa akan luka yang berhasil kita sisihkan.	0.0
&lt;~ menjalani fase hidup tentang asistensi-ujian-tugas besar-revisi on repeat	0.0
DUKUNG MAS @deKopetz MEMETWIT MALAM INI 😎😎	0.0
@shanley He shouldn't be allowed to have that twitter handle.	0.0
Symphony of Factory Sirens	0.0
@exile_junkie 90% of the people he follows are far right: Sargon, James Woods, VDare, Ramz Paul, The Cuckservative, Geert Wilders, et al.	0.0
@Busdriverr In The Mix Tune In	0.0
@Saenmadman This Show Is Something Powerful	0.0
#EarlyMorningBlessings Join us	0.0
I'm at Babe's Chicken Dinner House (200 S Main St., at Cedar St., Cedar Hill) w/ 4 others	0.0
A lie ain't nothing to tell....#childish	0.0
@MCGILVERYF morning!!! ;-)	0.0
Photoset: as-seenon-tv: nebuloser: Grand Theft Auto.  this is literally the funniest thing i’ve ever seen...	0.0
LOL, Seth.	0.0
Remembering Leonard Nimoy.  #RIPLeonardNimoy	0.0
@acid_for_blood i was thinking chicken this time round bc i dont wanna cook beaf again...	0.0
@GhostMillk these are so cute!!!!!! makes me want to get more badge ;A;	0.0
antifa steven universe	0.0
dont sit on the dick if youre afraid of heights	0.0
if i lay here... if i just lay here... will you talk about american horror story with me	0.0
gotta bot fast	0.0
And lastly for tonight: one method of dealing with a flasher. (1980)	0.0
@badgerkingbb Yes, and what of the claim that the racism is being 'overstated' on social media??	0.0
@BankFullOfNuns Oh good God.	0.0
#OKCGigs Review Products on Amazon - Make Easy, Quick $$$   #OKC #OKCJobs	0.0
#OKCGigs ^^^$&gt;If You Have This 1 Thing You Can Earn $500/Month With This App! (Earn $500/Month With This App!)  #OK…	0.0
#OKCGigs NEED FIREPLACE CAULK/SEALANT ON ROOF (NW OKC)  #OKC #OKCJobs	0.0
@willywonkanhaa puxa	0.0
@tfrancinee (@ Bernardes's House in Osório, RS w/ @eduardaemerim_)	0.0
I'm at João Gilberto's house in Osório	0.0
Star Ocean has been re uploaded and Uncharted 1 will be uploaded by the end of Monday to YT	0.0
@PhillyD That last topic made me not want to live on this planet anymore	0.0
ITS ALIVE!!!!  so far OBS seems to be holding up and every game works flawlessly no dropped frames/nothing #obs #windows	0.0
DT Julie Ward MEP: Raisa Urribarri Robert Guerra Stay strong! #Soludarity	0.0
DT Tanja Fajon: Z britansko veleposlanico Sophie Honey in s študenti FDV o prihodnosti #EU.  #MEP1...	0.0
DT Gesine Meißner:	0.0
THIS #SATURDAY IM #HOSTING #LIVE @ #ClubACES #80s vs #90s #Party! Everybody FREE B4 1030p!…	0.0
"👟👠Shoe Game Proper👠👟
( ( ( T H I S  S U N D A Y ) )…"	0.0
"@Swagdad STARTING TONIGHT   
     $2 TUESDAYS™ 
@ THE ALL NEW CLUB RESERVE
   211wCongress. DOWNTOWN
 #RETWEET"	0.0
@mercurialblonde @djsacrilicious That's true, but we're talking about 600 voters in the end. Gore could have done more to pick up D's (1/2)	0.0
@PoPville do you know what happened at Vermont and L NW? Bent traffic sign, glass everywhere, sand on street.	0.0
"Trump tonight: ""I don’t love Saddam Hussein. I hate Saddam Hussein. But he was damn good at killing terrorists.”"	0.0
settle down	0.0
@princesulit kase lagi ko paring naiisip yung mga problema sa pilipinas :-(	0.0
@crzlxrraine_ di ko talaga pinagbilhan jusme hahaha	0.0
@tinytushy wendy at joy pa rin ngayon for trick and true filming besh haha feeling ko malabo na babalik pa si irene	0.0
@conserBAEtive ikaw pa ba? 😭	0.0
Omg Baechy 😂	0.0
"CHI CHING – SCREAMING MY NAME – NORTHERN LIGHTS RIDDIM – DJ KARIM _ STAINLESS RECORDS – 2014  at @dancehall_world"""	0.0
"SULPHA BITTAZ RIDDIM [FULL PROMO] - DIGITAL ONE PRODUCTIONS - 2014

Track List:
VERSHON - MY THING [CLEAN]..."	0.0
"DEMACO - O.D[OVER DWEET]

@deejayjuan
@simplesimon
@DJLASTBORN
@djfrayo
@DJALBERTO43"	0.0
Young Guns..	0.0
@mmmeghan lies. Call me!!!I'm taking a nap.	0.0
I'm at Steadman Hawkins physical therapy clinic (8200 E Belleview Ave, Greenwood Village)	0.0
@salmustache heuu padahal pas meet&amp;greet kemaren ada mas cecep ah sayang sekali belum tau apa2 waktu itu orz	0.0
@kaeki_0507 @AlisonMcs KAE MINTA LINK WEEY	0.0
"penjahat tete, huh:"""""" — why not heuuu tete is lyfe duuude"	0.0
i w0ke up like thi$	0.0
@cdclopez i lov u	0.0
(someone being nice to me) are u on drugs or something	0.0
rt my next tweet for a spooky ass dm	0.0
@JackieSepticeye id quit if i was her ...	0.0
@Jack_Septic_Eye Congrats on nearly 8 million Jack!☺️ I hope you like my drawing #GetJseTo8Million	0.0
@TheBeatnikBill If you believe the white media, sure. But I still haven't seen YOURS. {{-_-}}	0.0
@TheBeatnikBill Oh, so you're a hater. Got it. {{-_-}} @AriellaOceana	0.0
Lol {{^_^}}	0.0
@cnjonghyn @karisstal @wuypn apa coba z-z-z-z	0.0
Today stats: No new followers, One unfollower via	0.0
@89530b blm mulai masih register. Coba cek website nya deh takut salah nerangin ;)	0.0
Yelz?	0.0
@vernalsage smh	0.0
Wow!!!	0.0
"#NightmareAtTheMuseum
ATLANTA's BEST HALLOWEEN PARTY!

GUEST LIST + TIX AVAILABLE
on 

 13"	0.0
"#DaeDaeDec3rd x #DaeDaeDec3rd x #DaeDaeDec3rd

&lt;&lt; DAE DAE (@daedae) LIVE! &gt;&gt;
DETAILS COMING SOON!
 .1"	0.0
"&lt;&lt; DAE DAE LIVE &gt;&gt;
SATURDAY 12/3
@ MUSEUM BAR!

FREE GUEST LIST NOW OPEN! #DaeDaeDec3rd

  12"	0.0
@alexboyereal OMG! That was one powerful performance!	0.0
Game 1= Success. Game 2= ? Be here for all the action. We need you! Tickets always available:	0.0
A beautiful heart is Always Remembered..	0.0
RT @mdarthvaderm: When life gives you lemons, force choke them and make lemonade.	0.0
#GM #TTO #SALUTE  @FLA_Phantom @KING_TTO @TrippyManeMingo @kve94 @Lucky14830 @AnointedJedi @Iam_AndreAlli @FrescoFay @MARVILIS757	0.0
@FirstTake Harbaugh should show Saban respect but it was Saban/SEC who went after Harbaugh about satellite campuses. Respect 4 Respect	0.0
@neighbottlemen KKKKKKKKKKKKKKKKKK	0.0
ta merda cade	0.0
neymar greatest hits	0.0
daddy	0.0
Gonna start coming to school with nose plugs bc goddamn some of y'all stank	0.0
My sister is practicing violin at 10 PM Lord help us all	0.0
UK --&gt; #1DThisIsUsTOMORROW #WhereWeAreBookTOMORROW ...#1DThursdayIsTheNewMonday (ok not very catchy) 1DHQ x	0.0
More promo in Sacramento this morning	0.0
I say cool beans way too much	0.0
"Getting a ""LIKE"" over having a life... pathetic.  via @mashable"	0.0
It's like Wow Out Now! @beck and his new #beckWO @CapitolRecords #monkey #face #fashion	0.0
Kay came to the U.S. through an arranged marriage and has made a life of #excellence #empathy and #entrepreneurship.	0.0
@fiIthorpes Yolo	0.0
call me what I am, I'm yours.	0.0
I'm still hammered	0.0
i gotta feed the cats and go to the dentist but i wanna marvel at lovelyz's beauties some more 😩	0.0
@KenRyuuS @infinitelylvlz SIAPA GADUHHH	0.0
@LovelyzMalaysia oh ya i haven't banked in also thanks for reminding me lol done retweeting ^^	0.0
Hola tuiter ovo	0.0
@JDAM_Cid good :D	0.0
@ahokihagane hahahahah que se emocionen cuando ya lleven tiempo XDDD	0.0
"""Do a van Rooyen tonight"" 😂😂😂😂 *sings nizilibeluba nizalwa ngobani* 🚶🚶🚶"	0.0
@Elijahm3 have you landed Mpintshi?	0.0
😂😂😂😂😂😂😂😂😂😂😂😂😂😂	0.0
"Retweeted deplorable kiwi (@simpso0):

@Sdonna361W @BillBill7542 @kimmie99 @BubbaSue222 @BlissTabitha..."	0.0
"Retweeted Mary-Anne McKenna (@MaryAnneMcKenn4):

This guy is such a Godsend. #maddogmattis 
@realDonaldTrump..."	0.0
@JumpVote @WinAngela put Gary Sinise in charge	0.0
Good day guys. Kindly nominate #MoFaya Campaign of the year for the @ANN7tv 2015 South African of the Year...	0.0
@mementos_lifestyle	0.0
Page 3 on today's Sowetan Newspaper.	0.0
Turn me inside out, Make my heart speak 💞🎶 One in a million - Aaliyah	0.0
I saw myself through a different set of eyes ✨ and literally happy tears	0.0
Lord! Please surround me with good vibes ✨	0.0
Cisco Security Advisory	0.0
@MTarro @whiskerfuffle We don't live in Independence anymore.	0.0
@verge It's time to stop designing smartphones as if phone calling was even remotely the main use for the device.	0.0
@Luke101995 delberts laptop is near you?? does this mean you two are in the same place at the same time?? does this mean MORE GAY MEMES YES	0.0
@KingAzzaz don't be rude &gt;:((	0.0
@KingAzzaz fuck off you're scottish i aint got to respect you	0.0
@LucyNolandFOX29 People mag gave 'the Rock' the sexiest man cover...  I understand me and Iain tied for 2nd	0.0
@LHNetwork this MIGHT be the begining of a long answer ..lol	0.0
@JackieibanezFNC good job keeping us updated on the madness in charlotte	0.0
I also want to thank myself because I am filled with love	0.0
Another day for reality. Do better then yesterday.	0.0
It's really disrespectful when I talk and you talk over me	0.0
@JonathanRKnight Was watching my vids from The Package Tour &amp; The Main Event tonight. Miss your pretty face! Wish I was going to Delaware.😔	0.0
@TJ_and_Momma Happy Birthday Melissa!! 🎂🎁 This day wouldn't be complete w/o a @JonathanRKnight serenade!!	0.0
@Lin_Manuel ❤️❤️❤️	0.0
@LucasRMorais @itsallmiranda @agnes_rabelo vcs me coagiro	0.0
@_abdala43 di rocha memo	0.0
a cada vez que o João Pedro me chamar de global vcs usam essa img contra ele	0.0
Sing along with @DenzelUG and say #HelloFriday! What can he play for you today? The Shuffle is sponsored by @mtnug	0.0
@912CroozeFM play me body to body by @NuttyNeithan going out to @Xzent_Pro_Muzik	0.0
@106_1Jazzfm drop me walk to work by @NuttyNeithan shouts out to @Xzent_Pro_Muzik thanks	0.0
!@! LOVe PrObLeM % sOLuTiON In +91-9914068352 Ludhiana LOvE * spEllS cAS...	0.0
LOve MARRiaGE PROBleM SOLUtioN IN Terrebonne, @@@@+91-9772654587 vashikaran expert Gaya:  via @YouTube	0.0
aghori bangali muslim tantrik in Toronto #%%^#!^ +91-9914068352 love PrOBlem IN Thane:  via @YouTube	0.0
Sonando #MrBig Daddy, Brother, Lover, Little Boy.	0.0
Playing #Metallica For Whom The Bell Tolls.	0.0
Sonando #DefLeppard Let´s Get Rocked.	0.0
@aajtak saalo kutto abhi abhi Jaipur ke 10 km ke area me ghoom kr aaya Hu 16 Atm 16 Atm me se 11 to band h aur 5 me note nhi...	0.0
Agar Nasib ka likha hi sab kuch hota to khuda ne dua jaise koi chiz hi na banayi hoti.#prayerpower🙏🏻	0.0
@sharma_shelka wow looking soo damn gorgeous mam👌😍	0.0
.@HailStateFB on #Periscope: Take the Dawg Walk with senior @Theboss_8 one last time.#HailState	0.0
@disneylandcats here are some stars for you ...⭐️🌟⭐️💫🌟⭐️	0.0
.@MontereyAq on #Periscope: Sea Science! — Baby cephalopods in the Egg Lab! 🍼🐙🔍	0.0
DrObarker for sure. Really just punched all night	0.0
Hey JeffBarbare thanks for the follow! You can find out when and how to vote for Bernie here!	0.0
Hey Pokemon questions thanks for the follow! You can find out when and how to vote for Bernie here!	0.0
You know you're in Washington when you buy your apples by breed, and are waiting for your favorites to come out. Cameo &amp; Pink Lady FTW!	0.0
@Erik_A_Hanson @Tanglebonitis Dude, I've been dragging myself through the late 70's. I have WAAYYY too much Mott the Hoople to give back. ;)	0.0
Been convincing a colleague to use the most recent version of my code. Because it's amazing how much better it works when you do that.	0.0
July 1st we take over Springs Plaza Parking Lot for @abarrestaurantandlounge #BEERWINGSWEDNESDAYS #2ND...	0.0
I'm at A Bar right now in Springs Plaza, HWT. Ensuring that these patrons enjoy themselves while they full their...	0.0
"WE GO LIVE @ at 6 p.m. TONIGHT

It's ""THROW BACK THURSDAY"" #TBT

Stream here: (((    )))..."	0.0
@EhJovan @jamcreampuff ONFG the second one	0.0
Am I too white to listen to Schoolboy Q? (yes probably)	0.0
@sonamxcvi HAHAHAHAHA LMFAO omg I'm dying, I'm sorry for the trauma 😂	0.0
@PolarBearFarm @graemeharre Correct. Still looks like Xero thanks to the logos on the building. And that slides yours isn't it... ;)	0.0
Thank you @nzlabour and @Maori_Party for voting for our Fossil Fuels Divestment Bill. A shame National voted against the environment again.	0.0
@thomaslebas Cool. I have a GIFs folder.	0.0
Download my latest from @datpiff &amp; @mymixtapez I got  one coming are you on Out Da Mud Vol 13?…	0.0
TUNE IN‼️‼️‼️‼️...EACH &amp; EVERY #FRIDAY, #SATURDAY &amp; #Sunday is #TheHypeLyfeGang on @SNDSRadio.…	0.0
Early Bird registration for up incoming artist starts Sept 1  @donkplanet #Donktober CarShow…	0.0
"you
     are
the
    one
that
     kills
me

    you
are
    the 
one
     who
gives
       me
l i f e"	0.0
@BLUETHECREEP they dont, i take @NJTRANSIT most days &amp; most days im late because of it. 😥💧	0.0
"You 

have 

the 

power 

to 

change 

everything."	0.0
This is the great misunderstanding of what the EC has become. It doesn't protect states interests, it protects white people.	0.0
@SeanSteffen almost certainly	0.0
Don't get over it.	0.0
When u seh SKIMPY RAVE u seh ((( BU$HA ))) , When u seh ((( BU$HA ))) u seh SKIMPY RAVE	0.0
Behind the scenes with ((( BU$HA ))) #FOLLOW_ME_Video...instrumental was produced by ((( NGM ))) NEXT GENERATION...	0.0
Am so PIONEER these days, just remember am the first to do it, now go copy aka FOLLOW ME.....My new Dance single...	0.0
video klipnya lebih kaya anak anak kesurupan si	0.0
When you idolize someone, you dehumanize them.	0.0
Relationships: saying honestly and with humility you have a problem being close is almost as good for being close as being close.	0.0
"ジョーカー引いたときの健くんのにやにやがとてつもなくかわいすぎて好き😳💗

#BABA嵐
#佐藤健"	0.0
@hanifahawalia loh DN juga bakal masuk indonesia kok	0.0
@kipzizz of course it is, because I am the best green maniac in the world.	0.0
What do you call the crust at the corners of your eyes when you wake up?	0.0
Meh. Bring on Moon Taxi	0.0
@Ldephill that's nuts!!!! Do you have ac? Mine was 19 and some change. That doesn't sound right	0.0
the emergency response protocols to any terrorist attack should include locking down @RichardDawkins's account	0.0
President Obama spoke for me and every American in his remarks in #Newtown Connecticut.	0.0
"STREET TOUGH: HEY. VERIFIED ACCTS ARENT FAVING U ANYMORE. WHATS THE DEAL
ME:(pretending not to hear, fumbling w/ keys to open my shitty car)"	0.0
BELIEF IS JUST THE FIRST STEP DEAR BROTHERS AND SISTERS OF THE STRUGGLE. WE MUST STRIVE TOGETHER IN THE STRUGGLE...	0.0
YES SUH, YES SUH....GO HEAD AND SAVE THEM THERE YEZIDIS BUT WOULD SOMEBODY ANSWER WHERE IN THE HELL IS OUR OWN...	0.0
WHAT PART OF HELP CHEIF DOES ONE NOT UNDERSTAND?  IT AIN'T ABOUT HELP ME OR HELP YOURSELF. EITHER HELP (THE WE)...	0.0
"【拡散希望。】ベース[大阪]募集してます。

ある程度の経験ある方で、興味があればDM,リプライくださいm(__)m"	0.0
"ライブ日程  2016

2/7 (日) 神戸 Mersey beat
2/28(日) 心斎橋BASSO
3/4 (金) 京都MOJO
5/11(水) 京都MOJO"	0.0
"ライブ日程。。
11/30(日)心斎橋BAR ENTER (ソロ)
12/21(日)心斎橋BASSO
2015年
1/11(日)京都MOJO"	0.0
Congratulations to Rogue One on being the first Star Wars movie where the name of the movie gets said in the movie	0.0
Donald Trump would be a hell of a lot better if he wore a shit ton of rings on his fingers	0.0
@TetZoo rip	0.0
Beautiful morning with nice breeze, gotta get out early to enjoy summer in Houston.  #onmywalk…	0.0
Never noticed this before. #onmywalk #houstonheights #cleanwater	0.0
11 Garden Bloggers and Writers You Should Know  via @GardaDibble	0.0
"Stoke City's position in the Premier League this season:

14th October: 19th on 3 points.
3rd December: 9th on 19 points.

Quite the climb."	0.0
😂😂😂😂😂 @Duke_Joansean: @a_taoriox @bellobabs 😭😭😭😭 @kamlaw1	0.0
"Alberto Moreno's first half by numbers vs. Crystal Palace:

96% pass accuracy
3 clearances
1 interceptions
1 shot
1 chance created
1 assist"	0.0
"Listening to ""Happy Hardcore mix 1995""  by @bassline1809 #nowplaying"	0.0
@davejunglist another quality mix Dave! Loved it 👌🏻	0.0
that's just embarrassing!	0.0
#TheTelescopes &amp; @St_Deluxe @rockaway_fest.  Final line-up..  @tapete @creationrec	0.0
OK we have one FULL shop! have a look see! got the EP, new T-Shirts, some of the Grundioso 7's with Duglas T...	0.0
Mixing ears on	0.0
@moonlightbaby oh man this hits home. That's exactly how I always feel -- like a ghost.	0.0
"Sometimes you just need a
break... in a beautiful place,
alone, to figure everything
out..."	0.0
My soul is defective. It bruises too easily and doesn't heal well.	0.0
This shit cray! I'm buyin me sum a dat zzzquil today.. Matter fact I'm goin soon as CVS open	0.0
Nigga jus hit me talmbout a fuckin Kagneys... Naaa dog	1.0
@Mo_Cherii Awww man u bout to b one a da ppl I'm gettin out of lol LiLLaMoMo24 lmao	0.0
"""@dewahoya: #SedihPedih beneran :(  ckckck @risangnb"	0.0
Good meowning..	0.0
*lg bnyk makanan ginih..	0.0
Google se pone 'guapachoso' con un doodle dedicado a Celia Cruz	0.0
Un calzado diseñado para aprovechar toda tu energía. Para sacar lo mejor de ti: #PureBoostX	0.0
Enviado a través de la aplicación de Proceso para iPhone.	0.0
@Occult_Art333 @L0LA_X	0.0
Catalan separatists predicted to win absolute majority in regional elections	0.0
"@Outsideness @UF_blog @foamspace 
ETA to decentralized autonomous city states?"	0.0
"@CtrlSec9 @CtrlSec2 @CtrlSec1 @CtrlSec0 @CtrlSec @Anony_Justice @ControTruth @TopTruthSeeker @AnonyMobLive @AnonQC 

#LoveMyAnonFamily"	0.0
Please follow this great account   Thank you!	0.0
"Share 
#OpTaxPenaltyDue"	0.0
"""My Adidas!""   #sneakerhead  #hiphop   #TheRealLexLucre    @LexLucre"	0.0
Thank You God, for all the blessings u have bestowed upon me &amp; my family. Happy Thanksgiving!	0.0
"""@ForeignLingo: I can't go a day without listening to music. 👌🎧"""	0.0
#KNOW #GOD &amp; #BE  #UNSTOPPABLE	0.0
#GITMO((((((((GuaranteedIntenseTotalMuscleOppression)))))))) time family &gt;&gt;&gt; PHYSICAL TRAINING is…	0.0
#KNOW #GOD &amp; #BE  #UNSTOPPABLE	0.0
I won't see 2017	0.0
Defend Muslims. Defend POCs. Defend the LGTBQ community. Defend women. It's our duty.	0.0
i love	0.0
Rape is rape.	0.0
@hossienaliram i literally recorded ten seconds and put it in slow mo times 3 to make it 30 seconds LMAOOO	0.0
@sadoujo still crying over Nageki, he didn't deserve what happened to him	0.0
@amandawalker247 @Amandaabarbour I think me and Amanda both share the same minds 😂	0.0
I lost my retainer like 2 nights ago	0.0
There is no text that will make me any happier than this	0.0
It's a Blessed morning. Woke up feeling sick but still grateful for the gift of life. All Praises to #TheMostHighYah, regardless.	0.0
"YashaYahu/Isaiah 42:1

I Have Put My Ruach/Spirit upon Him; He brings forth Judgements/Right-Ruling to the nations."	0.0
The thot of going back to egypt lingered in their minds and that Hindered Many From Making It To The Promised Land.	0.0
I've sold 12 so far. It's in the window and we have a table... COME ON! @Melissa_Maria @bwoodauthor @elizabethmoya	0.0
When She Walked Out On Stage She Blew Everyone Away.I Never Expected This, Simply Amazing!	0.0
It seems as if you're lingering in a dream state and have lost... More for Cancer	0.0
Under your pillow.  RT @PopSci: The world’s new longest insect is two feet long	0.0
@GregScottTV You haven't been smacked have you Greggles? ;) X	0.0
"Most of us liberal types are at Glastonbury so do vote if you can. 
A video from a pal on this note:"	0.0
@rikurolls the eternal mystery!!!	0.0
otw na jusqlord ang haggard haAHAH	0.0
Hi here's a list of Eros/Agape in JPN men's figure skating please read and love JPN men figure skaters	0.0
Need five people to be able to organize a Master Class with Mike Clark..anyone interested email me...	0.0
"Maceo Parker plays Marvin Gaye ""Let's Get It On""  via @YouTube"	0.0
Stick Control ...Step one......By Matt Patella	0.0
@chrissieroyal could be! Not a nice thing to go through	0.0
Total amount raised from my head shave so far stands at £1573.00 for cancer research! @CR_UK	0.0
@TheTeaHound hi, I'm good thanks, melting in this heat today!! How are you? X	0.0
REVEALED: 5 Places To Touch A Woman, 3 Ways To Touch Her For Maximum Effect [EXPLICIT CONTENT]  via @TheTrentOnline	0.0
"RT @itzkidmarley: And corpers dey earn 19800"""	0.0
"""@JrTrevor: @KanGolmichAel Happy Birthday have a gd 1 and enjoy your day"""	0.0
What would your cat name be? #cats	0.0
The Body lived up to all their damned hype. #thebody #hex #mpls	0.0
Cats have dinosaur eyes.	0.0
When you shop at AmazonSmile, Amazon donates 0.5% of the purchase price to Af Wingmoms. Bookmark the link...	0.0
"Hey folks - this post has two parts to better help you!
════════ ೋღ ღೋ ═════════
The first part is for those with..."	0.0
"WooHoo Crew
&lt;&lt;&lt; Are you a part of our WooHoo Crew yet? &gt;&gt;&gt;
If you want to be a part of our WooHoo Crew then just..."	0.0
@minervax Ah ok, thank you I was a bit confused.	0.0
If I have to go to 9-5:30 then fine I will, but I refuse to do 8:15-5:30 everyday, I haven't felt this shit and stressed in a long time.	0.0
@maeglinhiei @bae_warden @decertatio Oh is that what that yelling was? #LivesInBrisbane	0.0
I was just on the @ROADFC website looking to see who @FallenAngel510 is fighting, but can't find the matchup. let's get this guy booked!	0.0
@14lbHam Had one before. Not opposed to Ford but I'd probably get another model for now.	0.0
@fightcrazy that could happen. But that’s a tough matchup. And she’s got a long recovery first.	0.0
About Lastnight.. Me x @thechinanichol @ The Lupe #TourForTheFans Concert. #ATL	0.0
#Cancer provides safety and nurture to those they love.	0.0
Check out the @Genius #Lit lyric premier!!!	0.0
87% done with The Girl on the Train, by Paula Hawkins: Almost done! freaks me out that th...	0.0
Book Review: Hidden by Marianne Curley  #WDDNRewind	0.0
Looking for new blogs to follow. Books, Life, Fitness, Food, whatever! Send me your faves or a link to yours!! #bbloggers #bookbloggers	0.0
@thalyblack Exactly! Well said. 👏👏👏	0.0
"@Briandite What points? That you commend mocking a disabled person? 

@DeanoMartino1"	0.0
".@6thofjun What is it the belief in? 


 @i314159265"	0.0
The situation's becoming dire #cliqueart	0.0
Akala ko basura, ako lang pala	0.0
"But I'm lying

I'm so very far from fine"	0.0
@yumekami382 how can you forget O.o this island always moves!	0.0
@Shota2021 Creators  spirit	0.0
@clc_mako Love you back always!!Keep on smiling (^_-)☆	0.0
You guys my heart is soooo full!!!! #crashgallery that was such an amazing episode bahhhhhhhhhhhhhhhhh	0.0
@missyeboreyes yea...i mean it's super artistic and amazing craftsmanship. But it's def not for everyday wear	0.0
ALSO. I BETTER DO HER NAILS.	0.0
#GHCE Like a flood His mercy rains. #GodisNOTDead #GodIsResponsible	0.0
We are concerned about party affiliated militant groups. We've talked w/ the parties who expressed their worry. - Amb Carson #GhanaDecides …	0.0
"RT jesus_roqs2: Gospel hands 1-2-3-4-5
God loves me 1-2-3-4-5
I have sinned
Jesus died for me
and if I receive him I'm saved
 Gospel hands!…"	0.0
"""You're more likely to die in a car than on a plane!""

Yeah.. Normally cops don't shoot people on planes..

#SandraBland #SamDubose"	0.0
Just posted a photo	0.0
Each and Every Wednesday !!!! Come out and Turn up !!!! See you there	0.0
"Moreeee games
#ChirpOfTheDay"	0.0
"DUDE DON'T STAND IN FRONT OF PEOPLE AND ROCK BACK AND FORTH
WHAT THE HECK??"	0.0
Finally landed	0.0
"@deliciouskek ""how do you know the russians did it""
""well there was no evidence and if a hacker did it there'd be no evidence"""	0.0
"@ThePowerfulDean ""A 'please' would go a long way."""	0.0
@dbz_swapper like a rational adult that i would assume is fully aware they post vagina on the tl?	0.0
@Pushean support kita hu3 GOOD LUCKKKKKK	0.0
"altho i really do miss my my shoulder ""balls"" HAHAHAHHAHAH"	0.0
really want to read a bookkk	0.0
FUCK THAT JAWLINE IS SHARP	0.0
my first crush just liked my pic on facebook but like satan could u try...leaving me alone	0.0
I HOPE I GET PICKED OMG #UnitedColorsOfSummer2016	0.0
Royal baby spends first night at home; now the guessing game over her name begins: LONDON—Princess Charlotte h...	0.0
@OttoTheGreatPug @PugNamedFinn Very nice smile Otto! #happiness	0.0
@BBGossip LOL Nobody cares? Poor Veronica! ;-)	0.0
"Miss nyo na ba magpatrend ng tagline ng McRis?
😊💛"	0.0
"That epic bomba hahaha

MCRIS TEAM UNBREAKABLE"	0.0
"@TeamMcRisOFC naiisip kong umuwi ;(((((((((( 

TEAM MATATAG MCRIS"	0.0
@leigh_finch aww thanks Leigh!!	0.0
I'm not gonna run out of clothes for college because I have a washing machine!	0.0
Both the harlequins kits today please 😍🔥🔥	0.0
Tonight I'm lit at #Elleven45 🔥🔥 S/o the homie fetti_g_promotions 💣 We in there!!! #JamesBond…	0.0
"🚨CALLING ALL ARTIST🚨 #Tonight 
Showcase with #Streets945Radio 🔥
START TIME 10PM!! CEPHORA…"	0.0
NO #CEPHORALOUNGE TONIGHT😔	0.0
#NewMusic 1862 by @VitoBrown ft Tha Bank Artists coming November2016 #stayTuned #comingsoon #indymusic #indyartists	0.0
(((Freestyle Mix))) by @TriniHeat22 backstage @fillmoress  #DJ #hiphop #indiemusic #dmv	0.0
"#NewVideo by @PrettyLek7 ""WAR"" coming soon!! #PressPlay ~  ~ #Follownow #indiemusic #nyhiphop"	0.0
@ladygaga New @EMF_BLACK  'Staring At The Sky' Feat. Nicole McClair-Lewis '	0.0
losangelesconfidential got jokes #allmyshitbumplikeCraigMacksFace 😩😩😩	0.0
@MeekMill #standup dope record	0.0
@WWEAdamRose  Ive changed my profile pic to me in my #ExoticExpress shirt  and my bunny  whispered #DontBeALemonBeARosebud	0.0
@WWEDanielBryan  You are a true inspiration, Thanks for being AWESOME  ;) #RawPreShow #ThankYouDanielBryan	0.0
@FWEWrestling @NickJacksonYB Crucial!!!!	0.0
Facebook shows off its virtual reality  #TechnoNews	0.0
The Warcraft movie: one of the most successful stinkers of all time  #TechnoNews	0.0
Apple complains Amazon's US site is selling fake products  #TechnoNews	0.0
I aint working till I'm fucking 70 you greedy, savage, brutal, hypocritical, heartless, self enriching, noncy bunch of cunts !! OVER !!!	0.0
@fifi_j Thanks Fi x	0.0
@lovemychris are you saying that Guliani brought the twin towers down.. 😂	0.0
@lifehacks @pfleming13 this is funny bc its so true	0.0
My life has changed a lot in the past few months and I love where it's going	0.0
Cant wait till the 10th. Looking forward to a little break from sm	0.0
@0xfox your!!!!! Hair!!!!!! I love	0.0
I've spent $42 on pie today please stop me	0.0
@ImTrashTBH Braille would be very proud	0.0
@styIe89 @aprilkepners ? Our GC is called tense snakes yeah	0.0
@wegotbadblood join our gc xxxxxxxxxx u'd like it	0.0
She said she doesn't have a new album coming out this year and she's taking a break. Releasing a greatest hits album wouldn't be hard.	0.0
Great day @britishlibrary starting to develop education workshops for #MagnaCarta exhibition- thanks @julianpharrison for fascinating talk	0.0
Final point: 'There's a place for poetry in the world, so there should be a place for it in newspapers.' - @suzifeay #NewToNext	0.0
"11 people shared 6 Nobel prizes this year. All men. Not one woman.

The probability by random chance of this ocurring is 1 out of 2048."	0.0
@YouTubersRMyLyf oh my god yes!!! ♡.♡	0.0
why am I like this	0.0
white haze	0.0
"#ICEBEE🎤 #KasaHariLevel Live🔛📻#Adom1063Fm

🏡@popeskinnyGH ✴@DJWOB3TE42✴@aiowa05 

🙌#NoSize🙌"	0.0
